The Night Visitor,0.0
Dwegons and Leprechauns,0.0
The Wedding Planner,94728529.0
Warriors of Virtue,6448817.0
Half Baked,17394881.0
Joy Ride,21973182.0
Ghost World,8761608.0
Killers,0.0
The Doombolt Chase            ,0
Unnatural,0.0
Batman: The Movie,0.0
Glory Road,42799060.0
Scrooged,59450353.0
Drive Me Crazy,22591451.0
The Harvest,3709.0
Anacondas: The Hunt for the Blood Orchid,70326393.0
Quest for Fire,20959585.0
Stiff Upper Lips,69582.0
Inspector Gadget,97387965.0
All About the Benjamins,25873145.0
Say It Isn't So,0
All Superheroes Must Die,0.0
Oculus,44115496.0
Battle Los Angeles,213463976.0
The Upside of Anger,28915761.0
Con Air,224117573.0
Money Talks,41076865.0
One Flew Over the Cuckoo's Nest,0
The Revenant,532950503.0
"I Love You, Beth Cooper",0
Night Watch,33913542.0
The Last Godfather,164247.0
Ondine,557545.0
The Savages,10642023.0
Gone with the Wind,390525192.0
Appaloosa,27911453.0
Barnyard,118583844.0
A Perfect Plan,0
Formula 51,0
Step Up 2: The Streets,0
The Heat,229727774.0
Heroes            ,655538.0
Bram Stoker,215862692.0
The Dead Zone            ,20766000.0
A.I. Artificial Intelligence,0
Evita,151947179.0
Damnation Alley,0.0
Reindeer Games,23360779.0
Shakespeare in Love,279500000.0
Poolhall Junkies,563711.0
The Muppet Movie,76657000.0
The Little Prince,90905178.0
16 Blocks,0
How to Train Your Dragon 2,0
Iron Man 2,0
Iron Man 3,0
Eraser,234400000.0
Toy Story 2,0
Toy Story 3,0
Return to Oz,10618813.0
"Gandhi, My Father",0
The Caveman,892506.0
Our Family Wedding,21410546.0
"Peace, Propaganda & the Promised Land",0
November,191862.0
Crazy/Beautiful,0
The Apartment,24600000.0
Amour,36787044.0
Synecdoche,4383538.0
The Train,6800000.0
Safety Not Guaranteed,4422318.0
Into the Grizzly Maze,0.0
Butterfly Girl,17503.0
Against the Wild,0.0
Khiladi 786,0
Super 8,0
Midnight Cabaret,0.0
Quigley Down Under,21413105.0
Yoga Hosers,2199.0
Sound of My Voice,429448.0
Fahrenheit 9/11,0
The Walk,61173364.0
The Act of Killing,501289.0
Edmond,241719.0
Anatomy,9598.0
"Girl, Interrupted",0
Ramona and Beezus,27469621.0
The Cottage,0.0
The Adventurer: The Curse of the Midas Box,0.0
Prophecy,22673340.0
Irreversible,8133256.0
The Hangover Part II,586464305.0
Earth to Echo,42174545.0
Wild Things,55576699.0
The Time Traveler,102332135.0
"It's a Mad, Mad, Mad, Mad World",0
The Horse Whisperer,186883563.0
The Naked Ape,0
F.I.S.T.,0
The Invention of Lying,32679264.0
Hands of Stone,4754517.0
Eyes Wide Shut,104267443.0
"I, Frankenstein",0
Getaway,11813989.0
Good Will Hunting,225933435.0
Spy Hard,26936265.0
Not Cool,35688.0
Sex and the City 2,0
The Twilight Saga: Eclipse,706102828.0
The Thomas Crown Affair,14000000.0
The Jacket,15452978.0
Wild,52501541.0
Rush Hour            ,245300000.0
Johnny Suede,55000.0
Underworld: Awakening,160379930.0
Beverly Hills Chihuahua,154218168.0
Thinner,15171475.0
Jupiter Ascending,181982519.0
The Touch,5918742.0
Ali,87683966.0
Super Troopers,23046142.0
Max Keeble's Big Move,0
Sicario,78571737.0
Heaven Is for Real,100919111.0
Sphere,50168294.0
Clockstoppers,38788828.0
Swelter,0.0
The Transporter Refueled,69698495.0
Go for It,182358.0
Wolf,131011757.0
To Kill a Mockingbird,13129846.0
Trust,120016.0
Waltz with Bashir,13912289.0
The Flintstones,358500000.0
Brazil,9929135.0
Iron Man,584604126.0
Sinister 2,0
Endless Love,34718173.0
The Brothers Bloom,5531756.0
Michael Clayton,92987651.0
Friday the 13th Part VII: The New Blood,0
Frances Ha,11267511.0
My Favorite Martian,36850101.0
The Great Escape,11744471.0
Saved!,0
Elektra,56409722.0
Shopgirl,11758418.0
Hotel Rwanda,36521223.0
Rise of the Planet of the Apes,482860185.0
Friday the 13th Part 2,0
Ira & Abby,0
Walking with Dinosaurs 3D,0
Life            ,38376859.0
Civil Brand,254293.0
Sardaar Ji,8200000.0
Outbreak,67823573.0
Promised Land,9300336.0
The Girl on the Train,208163.0
Foolish,6026908.0
Hero,177535958.0
Menace II Society,27731527.0
The Hunchback of Notre Dame,0.0
Blades of Glory,145594548.0
Scream 2,0
Miracle at St. Anna,9676497.0
Amidst the Devil,0.0
Madea's Witness Protection,0
Scream 4,0
Dark Blue,12262065.0
The Forbidden Kingdom,129075270.0
Sublime,0.0
Birth,14603001.0
Days of Heaven,3660880.0
"The Good, the Bad, the Weird",0
The Rookie,21633874.0
Burnt,32632668.0
